Rating|id|Short-Info|Purpose|More-Info
1|4129|Triticum Vulgare (Wheat) Seed Extract is an extract of the seeds of the wheat, Triticumvulgare.|skin-conditioning agent - miscellaneous|706736-TRITICUM_VULGARE_WHEAT_SEED_EXTRACT/
1|4130||proprietary and stabilising|716275-ACETAMINOPHEN/
1|4131|Acetyl Methionine is a substituted amino acid.|skin-conditioning agent - miscellaneous and skin conditioning|716293-ACETYL_METHIONINE/
1.5|4132|Citrus Grandis (Grapefruit) Fruit Water is an aqueous solution of the steam distillate obtainedfrom the fruit of Citrus grandis.|fragrance ingredient, skin-conditioning agent - miscellaneous, masking, and skin conditioning|717929-CITRUS_GRANDIS_GRAPEFRUIT_FRUIT_WATER/
1|4133|Dimethicone/Vinyltrimethylsiloxysilicate Crosspolymer is a copolymer of dimethylpolysiloxanecrosslinked with vinyltrimethylsiloxysilicate.|film former, viscosity increasing agent - nonaqueous, film forming, and viscosity controlling|718536-DIMETHICONEVINYLTRIMETHYLSILOXYSILICATE_CROSSPOLYMER/
1|4134|Eriobotrya Japonica Leaf Extract is an extract of the leaves of the loquat, Eriobotrya japonica.|not reported|718914-ERIOBOTRYA_JAPONICA_LEAF_EXTRACT/
1|4135|Fragaria Vesca (Strawberry) Leaf Extract is an extract of the leaves of the strawberry, Fragariavesca.|not reported|719121-FRAGARIA_VESCA_STRAWBERRY_LEAF_EXTRACT/
2|4136|Hydroxyethyl-3, 4-Methylenedioxyaniline HCl is an amine salt.|hair colorant and hair dyeing|719780-HYDROXYETHYL34METHYLENEDIOXYANILINE_HCL/
1|4137|Pongamia Pinnata Seed Extract is an extract of the seeds of Pongamia pinnata.|skin-conditioning agent - miscellaneous and skin conditioning|722639-PONGAMIA_PINNATA_SEED_EXTRACT/
1|4138||perfuming|726097-TERPINYL_ACETATE/
1|4139|||726737-C2022_ALKYL_PHOSPHATE/
1|4140|||861929-SHEA_BUTTER_GLYCERIDES/
1|4141|||862283-MYRICA_PUBESCENS_MYRICA_FRUIT_WAX/
2|4142|Acetyl Triethyl Citrate is an aliphatic ester.|fragrance ingredient, plasticizer, film forming, masking, perfuming, and plasticiser|700089-ACETYL_TRIETHYL_CITRATE/
1|4143|||700163-ACRYLIC_COPOLYMER/
2|4144|Ammonium Sulfate is an inorganic salt.|viscosity increasing agent - aqueous, reducing, and viscosity controlling|700384-AMMONIUM_SULFATE/
1|4145|Artemisia Abrotanum Extract is an extract of the southernwood, Artemisia abrotanum.|not reported and moisturising|700531-ARTEMISIA_ABROTANUM_SOUTHERNWOOD_EXTRACT/
3|4146|Hydroxycetyl Hydroxyethyl Dimonium Chloride is a quaternary ammonium salt.|antistatic agent, hair conditioning agent, antistatic, and hair conditioning|703050-HYDROXYCETYL_HYDROXYETHYL_DIMONIUM_CHLORIDE/
1|4147|Hypericum Perforatum Oil is a fixed oil obtained from St. John's Wort, Hypericumperforatum.|proprietary and emollient|703102-HYPERICUM_PERFORATUM_ST_JOHNS_WORT_OIL/
1|4148|Lactitol is a disaccharide polyol obtained by the controlled hydrogenation of lactose.|flavoring agent, humectant, skin-conditioning agent - humectant, and skin conditioning|703354-LACTITOL/
1|4149|||703498-LAVANDULA_LATIFOLIA_SPIKE_LAVENDER_OIL/
1|4150|||704060-MYRISTATE/
1|4151|Boswellia Carterii Extract is an extract of the olibanum, Boswellia carterii.|fragrance ingredient, skin-conditioning agent - miscellaneous, and perfuming|704294-OLIBANUM_EXTRACT/
1|4152|Polyglyceryl-2 Tetraisostearate is a tetraester of isostearic acid and a dimer of glycerin.|skin-conditioning agent - emollient and surfactant - emulsifying agent|705023-POLYGLYCERYL2_TETRAISOSTEARATE/
1|4153|Polymethacrylamidopropyltrimonium Chloride is a polymeric quaternary ammonium salt.|antistatic agent, hair conditioning agent, antistatic, and film forming|705064-POLYMETHACRYLAMIDOPROPYLTRIMONIUM_CHLORIDE/
3|4154|Saccharomyces/Manganese Ferment is an extract of a fermentation product ofsaccharomyces in the presence of manganese ions.|not reported and skin conditioning|705731-SACCHAROMYCES_MANGANESE_FERMENT/
1|4155|||706566-TOCOPHEROL_NICOTINATE/
1|4156|||706678-TRIMETHICONE/
2|4157|Aluminum Zirconium Pentachlorohydrex GLY is a coordination complex of AluminumZirconium Pentachlorohydrate (q.v.) and Glycine (q.v.) in which some of the water molecules normallycoordinated to the metal have been displaced by the glycine. In the United States, Aluminum ZirconiumPentachlorohydrex GLY may be used as an active ingredient in OTC drug products. When used as anactive drug ingredient, the established name is Aluminum Zirconium Pentachlorohydrex GLY.|antiperspirant agent, cosmetic astringent, deodorant agent, antiperspirant, astringent, and deodorant|716587-ALUMINUM_ZIRCONIUM_PENTACHLOROHYDREX_GLY/
1|4158|Balanites Roxburghii Seed Oil is an oil expressed from the seeds of Balanites roxburghii.|skin-conditioning agent - occlusive and skin conditioning|716848-BALANITES_ROXBURGHII_SEED_OIL/
2.5|4159|Basic Green 1 is classed chemically as a triphenylmethane color.|hair colorant and hair dyeing|716871-BASIC_GREEN_1/
1|4160|Chalk is a native mineral consisting principally of calcium carbonate.|abrasive, absorbent, bulking agent, opacifying agent, slip modifier, bulking, opacifying, and viscosity controlling|717657-CHALK/
4|4161|Nitrous Oxide is a gas.|fragrance ingredient and propellant|720939-NITROUS_OXIDE/
1|4162|Oenocarpus Bataua Fruit Oil is an oil expressed from the fruit of Oenocarpus bataua.|skin-conditioning agent - occlusive, emollient, and moisturising|721068-OENOCARPUS_BATAUA_FRUIT_OIL/
1|4163|Oenothera Biennis Seed Extract is an extract of the seeds of Oenothera biennis.|skin-conditioning agent - miscellaneous|721070-OENOTHERA_BIENNIS_SEED_EXTRACT/
1|4164|Oligopeptide-1 is a synthetic peptide consisting of Lysine (q.v.), Glycine (q.v.), and Histidine(q.v).|skin-conditioning agent - miscellaneous and skin conditioning|721141-OLIGOPEPTIDE1/
1|4165|Tagetes Minuta Flower Oil is an essential oil obtained from the flowers of Tagetes minuta.|fragrance ingredient|724315-TAGETES_MINUTA_FLOWER_OIL/
1|4166|Trisodium HEDTA is a substituted amine.|chelating agent and chelating|724708-TRISODIUM_HEDTA/
1|4167|||726760-CURCUMA_LONGA_TURMERIC/
1|4168||antistatic and hair conditioning|726778-LAURDIMONIUM_HYDROXYPROPYL_HYDROLYZED_SOY_PROTEIN/
1|4169|||862010-ALPINIA_GALANGA_THAI_GALANGAL_EXTRACT/
1|4170|||862419-HYDROLYZED_MANIHOT_ESCULENTA_TUBER_EXTRACT/
1.5|4171|Acrylates/Acrylamide Copolymer is a copolymer of acrylamide and one or more monomers ofacrylic acid, methacrylic acid or one of their simple esters.|binder, film former, hair fixative, and film forming|700125-ACRYLATES_ACRYLAMIDE_COPOLYMER/
2|4172|Disodium Oleamido PEG-2 Sulfosuccinate is a disodium salt of the monooleyl amide of thePEG-2 half ester of sulfosuccinic acid.|surfactant - cleansing agent, surfactant - foam booster, surfactant - hydrotrope, cleansing, foam boosting, hydrotrope, and surfactant|702155-DISODIUM_OLEAMIDO_PEG2_SULFOSUCCINATE/
1|4173|Glycine Soja (Soybean) Oil Unsaponifiables is a fraction of Glycine Soja (Soybean) Oil (q.v.)which is not saponified in the refining recovery of soybean oil fatty acids.|hair conditioning agent, skin-conditioning agent - miscellaneous, emollient, and skin conditioning|702680-GLYCINE_SOJA_SOYBEAN_OIL_UNSAPONIFIABLES/
2.5|4174|Methyl Lactate is an ester of methyl alcohol and Lactic Acid (q.v.).|flavoring agent, fragrance ingredient, solvent, and masking|703905-METHYL_LACTATE/
3|4175|PEG/PPG-116/66 Copolymer is a random copolymer produced by the interaction of anaverage of 116 moles of ethylene oxide with 66 moles of propylene oxide.|solvent, emulsifying, and surfactant|704693-PEG_PPG_116_66_COPOLYMER/
1|4176|Polyquaternium-30 is a polymeric quaternary ammonium salt.|antistatic agent, film former, hair fixative, antistatic, and film forming|705110-POLYQUATERNIUM30/
1|4177|||705677-RUBUS_FRUTICOSUS_BLACKBERRY_OIL/
1|4178|||706861-VEGETABLE_SHORTENING/
1|4179|Acrylates/Stearyl Acrylate/Dimethicone Methacrylate Copolymer is a copolymer of stearylacrylate, dimethicone methacrylate, and one or more monomers of acrylic acid, methacrylic acid, or one oftheir simple esters.|film former and film forming|716393-ACRYLATESSTEARYL_ACRYLATEDIMETHICONE_METHACRYLATE_COPOLYMER/
1|4180|Caesalpinia Sappan Bark Extract is an extract of the bark of Caesalpinia sappan.|not reported and skin conditioning|717337-CAESALPINIA_SAPPAN_BARK_EXTRACT/
1|4181||skin-conditioning agent - miscellaneous and skin conditioning|718579-DIMETHYL_OXOBENZO_DIOXASILANE/
1|4182|Octyldodecyl Hydroxystearate is an ester of Octyldodecanol (q.v.) and 12-hydroxystearic acid.|skin-conditioning agent - occlusive and skin conditioning|721054-OCTYLDODECYL_HYDROXYSTEARATE/
2|4183|Poloxamer 182 is a polyoxyethylene, polyoxypropylene block polymer.|surfactant - cleansing agent and surfactant - solubilizing agent|722318-POLOXAMER_182/
1|4184|PPG-38-Buteth-37 is a polyoxypropylene, polyoxyethylene ether of butyl alcohol.|fragrance ingredient, hair conditioning agent, skin-conditioning agent - miscellaneous;surfactant - cleansing agent, and surfactant - solubilizing agent|722948-PPG38BUTETH37/
1|4185||skin conditioning|730230-TRICHOLOMA_MATSUTAKE_EXTRACT/
1|4186|||700520-ARNICA_MONTANA_ARNICA_OIL/
1|4187|||702689-GLYCINE_SOJA_AMINO_ACIDS/
2.5|4188|Guaiazulene is a color additive.|colorant, fragrance ingredient, antimicrobial, and perfuming|702747-GUAIAZULENE/
1|4189|Hydrolyzed Wheat Gluten is a hydrolysate of Triticum Vulgare (Wheat) Gluten (q.v.) derivedby acid, enzyme or other method of hydrolysis.|hair conditioning agent, skin-conditioning agent - miscellaneous, moisturising, skin conditioning, and skin protecting|703030-HYDROLYZED_WHEAT_GLUTEN/
2|4190|PEG-20 Glyceryl Triisostearate is a triester of Isostearic Acid (q.v.) and a polyethylene glycolether of glycerin.|skin-conditioning agent - emollient, surfactant - emulsifying agent, emollient, and emulsifying|704554-PEG20_GLYCERYL_TRIISOSTEARATE/
1|4191|||705585-ROSA_CANINA_ROSE_HIPS_INFUSION/
1|4192|Thiolactic Acid is an organic acid.|antioxidant, depilating agent, fragrance ingredient, hair-waving/straightening agent;reducing agent, depilatory, hair waving or straightening, masking, and reducing|706530-THIOLACTIC_ACID/
2|4193|Barosma Betulina Leaf Extract is an extract of the leaves of Barosma betulina.|skin-conditioning agent - miscellaneous, perfuming, and skin conditioning|716860-BAROSMA_BETULINA_LEAF_EXTRACT/
1|4194|Corylus Rostrata (Hazel) Seed Extract is an extract of the nuts of the hazel, Corylus rostrata.|not reported and skin conditioning|718107-CORYLUS_ROSTRATA_HAZEL_SEED_EXTRACT/
2|4195|Emerald is a mineral consisting chiefly of aluminum beryllium silicate.|abrasive|718884-EMERALD/
1|4196|Magnolia Liliflora Extract is an extract of the buds of the flower, Magnolia liliflora.|not reported and skin conditioning|720472-MAGNOLIA_LILIFLORA_EXTRACT/
1.5|4197|Opoponax Oil is a volatile oil obtained from Commiphora erythraea.|fragrance ingredient and masking|721167-OPOPONAX_OIL/
1|4198||antistatic, hair conditioning, humectant, and skin conditioning|729163-CITRUS_GLAUCA_FRUIT_EXTRACT/
1|4199|||861895-HYDROLYZED_AVOCADO_PROTEIN/
1|4200|Bacillus Ferment is a product obtained by the fermentation of Bacillus.|not reported and skin conditioning|700612-BACILLUS_FERMENT/
1.5|4201|Camphor Benzalkonium Methosulfate is a quaternary ammonium compound.|antistatic agent, cosmetic biocide, antimicrobial, antistatic, uv absorber, and uv filter|701037-CAMPHOR_BENZALKONIUM_METHOSULFATE/
2|4202|Cetyl Triethylmonium Dimethicone PEG-8 Succinate is a siloxane polymer formed by thereaction of cetyl triethylamine with PEG-8 Dimethicone (q.v.) and Succinic Acid (q.v.).|hair conditioning agent and hair conditioning|701285-CETYL_TRIETHYLMONIUM_DIMETHICONE_PEG8_SUCCINATE/
1.5|4203|Choleth-24 is a polyethylene glycol ether of Cholesterol (q.v.) with an average ethoxylationvalue of 24.|surfactant - emulsifying agent, emulsifying, and surfactant|701341-CHOLETH24/
1|4204||not reported|702535-GAMMA_AMINOBUTYRIC_ACID/
1|4205|Morus Nigra Root Extract is an extract of the roots of the mulberry, Morus nigra.|not reported|704034-MORUS_NIGRA_BLACK_MULBERRY_ROOT_EXTRACT/
1|4206|Parietaria Officinalis Extract is an extract of the leaves and stems of the pellitory, Parietariaofficinalis.|skin-conditioning agent - miscellaneous, emollient, and soothing|704459-PARIETARIA_OFFICINALIS_UPRIGHT_PELLITORY_EXTRACT/
1|4207|Passiflora Quadrangularis Fruit Extract is an extract of the fruit of the passionflower, Passifloraquadrangularis.|not reported, skin protecting, and soothing|704473-PASSIFLORA_QUADRANGULARIS_GIANT_GRANADILLA_FRUIT_EXTRACT/
2|4208|PEG-15 Cocamine is a polyethylene glycol derivative of Cocamine (q.v.).|surfactant - emulsifying agent and emulsifying|704518-PEG15_COCAMINE/
1|4209|Pimenta Officinalis (Pimento) Fruit Extract is an extract of the fruit of the pimento, Pimentaofficinalis.|not reported and perfuming|704878-PIMENTA_OFFICINALIS_PIMENTO_EXTRACT/
1|4210|||705126-POLYSACCHARIDES/
1.5|4211|Potassium Laureth Phosphate is a potassium salt of a mixture of phosphate esters ofethoxylated lauryl alcohol with an average ethoxylation value between 1 and 3.|surfactant - cleansing agent, surfactant - emulsifying agent, surfactant - foam booster;surfactant - solubilizing agent, emulsifying, and surfactant|705209-POTASSIUM_LAURETH_PHOSPHATE/
1|4212|||705555-RHUS_SUCCEDANEA_JAPANESE_WAX/
2|4213||antiplaque and oral care|707062-ZINC_CITRATE_TRIHYDRATE/
1|4214|Betula Platyphylla Japonica Juice is a sap from the tree, Betula platyphylla japonica.|skin-conditioning agent - miscellaneous and skin conditioning|716971-BETULA_PLATYPHYLLA_JAPONICA_JUICE/
1|4215|Canarium Commune Gum Oil is a volatile oil obtained from the gum of Canarium commune.|fragrance ingredient and perfuming|717403-CANARIUM_COMMUNE_ELEMI_GUM_OIL/
1|4216||emulsion stabilising, hair conditioning, and skin conditioning|729023-BISHYDROXYETHOXYPROPYL_DIMETHICONE_BEESWAX_ESTERS/
1|4217|||700471-APRICOT_KERNELS/
1|4218|||701105-CARBOXYLIC_ACID/
1|4219|Chrysanthemum Parthenium (Feverfew) Flower Extract is an extract of the flowers ofChrysanthemum parthenium.|skin-conditioning agent - miscellaneous|701352-CHRYSANTHEMUM_PARTHENIUM_FEVERFEW_FLOWER_EXTRACT/
1|4220|||702176-DISTEARATE/
1|4221|Hydrogenated Decyl Olive Esters is a complex mixture of esters produced by the reaction ofdecyl alcohol and Hydrogenated Olive Oil (q.v.).|binder, emulsion stabilizer, film former, hair conditioning agent, emulsion stabilising, film forming, and hair conditioning|702923-HYDROGENATED_DECYL_OLIVE_ESTERS/
3.5|4222|Laurtrimonium Chloride is a quaternary ammonium salt.|antistatic agent, cosmetic biocide, surfactant - emulsifying agent, antistatic, emulsifying, and preservative|703440-LAURTRIMONIUM_CHLORIDE/
1|4223|Magnesium Citrate is a magnesium salt of Citric Acid (q.v.).|skin-conditioning agent - miscellaneous, hair conditioning, and skin conditioning|703688-MAGNESIUM_CITRATE/
2|4224|PEG/PPG-22/24 Dimethicone is an alkoxylated derivative of Dimethicone (q.v.) containing anaverage of 22 moles of ethylene oxide and 24 moles of propylene oxide.|surfactant - emulsifying agent and emulsifying|704708-PEG_PPG22_24_DIMETHICONE/
1|4225|Polygonum Multiflorum Root Extract is an extract of the roots of the polygonum, Polygonummultiflorum.|not reported and skin conditioning|705054-POLYGONUM_MULTIFLORUM_HE_SHOU_WU_ROOT_EXTRACT/
1|4226|Potassium Palmate is a potassium salt of Palm Acid (q.v.).|surfactant - cleansing agent, surfactant - emulsifying agent, viscosity increasing agent -aqueous, and surfactant|705220-POTASSIUM_PALMATE/
1|4227|Rubus Villosus (Blackberry) Fruit Extract is an extract of the fruit of the blackberry, Rubusvillosus.|not reported, astringent, and tonic|705690-RUBUS_VILLOSUS_BLACKBERRY_FRUIT_EXTRACT/
1.5|4228|Sodium Laureth-6 Carboxylate is a sodium salt of the carboxylic acid derived from Laureth-6(q.v.).|surfactant - cleansing agent|706092-SODIUM_LAURETH6_CARBOXYLATE/
1|4229|Solanum Tuberosum (Potato) Extract is an extract of the pulp of the potato, Solanumtuberosum.|skin-conditioning agent - miscellaneous and smoothing|706214-SOLANUM_TUBEROSUM_POTATO_EXTRACT/
1.5|4230|TEA-Carbomer is a triethanolamine salt of Carbomer (q.v.).|viscosity increasing agent - aqueous, gel forming, and viscosity controlling|706458-TEA_CARBOMER/
1|4231|Betula Platyphylla Japonica Bark Extract is an extract of the bark of Betula platyphyllajaponica.|not reported and skin conditioning|716970-BETULA_PLATYPHYLLA_JAPONICA_BARK_EXTRACT/
1|4232|Citrine is a mineral that consists chiefly of silicon dioxide.|skin-conditioning agent - miscellaneous and skin conditioning|717893-CITRINE/
1|4233|Elettaria Cardamomum Seed Extract is an extract of the seeds of the cardamom, Elettariacardamomum.|fragrance ingredient, skin-conditioning agent - miscellaneous, and perfuming|718880-ELETTARIA_CARDAMOMUM_CARDAMOM_SEED_EXTRACT/
1|4234|Guaiacum Officinale Wood Extract is an extract of the wood of the guaiac tree, Guaiacumofficinale.|skin-conditioning agent - miscellaneous and skin conditioning|719362-GUAIACUM_OFFICINALE_WOOD_EXTRACT/
1|4235|Meadowfoam Delta-Lactone is a lactone formed from meadowfoam seed oil fatty acids.|hair conditioning agent, skin-conditioning agent - emollient, hair conditioning, and skin conditioning|720547-MEADOWFOAM_DELTALACTONE/
1|4236|Nepeta Cataria Extract is an extract of the herb of the catnip, Nepeta cataria.|fragrance ingredient, not reported, and tonic|720914-NEPETA_CATARIA_EXTRACT/
2|4237|PEG-60 Glyceryl Isostearate is a polyethylene glycol ether of Glyceryl Isostearate (q.v.).|surfactant - cleansing agent and surfactant|721858-PEG60_GLYCERYL_ISOSTEARATE/
1|4238|||726444-ILEX_PARAGUARIENSIS_MATE_EXTRACT/
1|4239||film forming, hair conditioning, and skin conditioning|726498-GLYCINE_SOJA_SOY_PEPTIDES/
1|4240|||726579-CICER_ARIETINUM_CHICKPEA/
1|4241|||726657-OCIMUM_SANCTUM_HOLY_BASIL_OIL/
1|4242||perfuming|728168-PELARGONIUM_GRAVEOLENS_LEAF_OIL/
1|4243||emollient and skin conditioning|729052-BAMBUSA_VULGARIS_SAP_EXTRACT/
3|4244||antistatic, hair conditioning, and skin conditioning|729568-MYRISTAMIDOPROPYL_PGDIMONIUM_CHLORIDE_PHOSPHATE/
1|4245|||861620-CAMPANULA_ROTUNDIFLOLIA_HAREBELL_FLOWER_EXTRACT/
1|4246|||861624-MENTZELIA_MULTIFLORA_EVENING_STAR_FLOWER_EXTRACT/
1|4247|||862469-CUPUACU_BUTTER/
1|4248|Calcium Starch Octenylsuccinate is a calcium salt of the reaction product of octenylsuccinicanhydride with Corn Starch (q.v.).|absorbent, emulsion stabilizer, viscosity increasing agent - aqueous, emulsifying, emulsion stabilising, and viscosity controlling|700977-CALCIUM_STARCH_OCTENYLSUCCINATE/
1|4249|Carica Papaya (Papaya) Leaf Extract is an extract of the leaves of the papaya, Carica papaya.|not reported|701118-CARICA_PAPAYA_PAPAYA_LEAF_EXTRACT/
1|4250|Hydroxypropyltrimonium Hyaluronate is a quaternary ammonium compound.|film former, humectant, and film forming|703089-HYDROXYPROPYLTRIMONIUM_HYALURONATE/
1|4251|Oxido Reductases is a mixture of enzymes derived from Yeast (q.v.).|skin-conditioning agent - miscellaneous and skin conditioning|704371-OXIDO_REDUCTASES/
3.5|4252|A once-common sunscreen ingredient, now avoided due to allergic dermatitis and photosensitivity. Research indicates PABA has carcinogenic potential. PABA derivatives are now more commonly used, but these too may have health concerns.|sunscreen agent, ultraviolet light absorber, uv absorber, and uv filter|704390-PABA/
